section,display_name,part_file,flags,m11,m12,m13,m21,m22,m23,m31,m32,m33,offx,offy,offz,raw_tail,source_line
RHANDA,Shovel Blocky,18791.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3636
RHANDA,Signal Holder,3900.dat,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-36.0,-2.0,,3637
RHANDA,Signal Holder with Black 'POLICE' and Red Line Pattern,3900P01.DAT,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-36.0,-2.0,,3638
RHANDA,Signal Holder with Green Circle on White Sticker,3900d01.dat,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-36.0,-2.0,,3639
RHANDA,Ski Pole,90540.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,0.0,,3640
RHANDA,Sledgehammer,75904.dat,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-14.0,0.0,,3641
RHANDA,Sledgehammer with Copper Runes 2-Sided Pattern,75904P02.DAT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-14.0,0.0,,3642
RHANDA,Slingshot,20546.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3643
RHANDA,Slingshot with Bright Light Yellow Band Pattern,20546P02.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3644
RHANDA,Slingshot with Dark Tan Band Pattern,20546P01.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3645
RHANDA,Slingshot with Medium Nougat Band Pattern,20546P03.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3646
RHANDA,Small Bow with Arrow,95051.DAT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-10.0,0.0,,3647
RHANDA,Space Scanner Tool,30035.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-19.0,-10.0,,3648
RHANDA,Spear with Round End,4497.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-40.0,0.0,,3649
RHANDA,Spear with Flat End,93789.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3650
RHANDA,Spear with Four Side Blades,43899.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-144.0,0.0,,3651
RHANDA,Spear Tip Faceted with Bar  0.4L,27257.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3652
RHANDA,Speargun,30088.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-13.0,0.0,,3653
RHANDA,Spray Bottle with Heart,94724.DAT,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.0,0.0,,3654
RHANDA,Sports Barbells,29592.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3655
RHANDA,Staff with Crescent End,95050.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,,3656
RHANDA,Staff with Spherical End,95049.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,,3657
RHANDA,Steak on Bone,98372.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3658
RHANDA,Steak on Bone with Dark Red Meat Pattern,98372P02.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3661
RHANDA,Steak on Bone with Red Meat,98372P01.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3663
RHANDA,Statuette,90398.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,,3664
RHANDA,Statuette with Astronaut Pattern,90398P01.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,,3665
RHANDA,Stretcher with Bottom Hinges,4714.DAT,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-26.0,-74.0,-2.0,,3666
RHANDA,Stretcher without Bottom Hinges,93140.DAT,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-26.0,-74.0,-2.0,,3667
RHANDA,Suitcase (Closed),4449-f1.dat,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,3668
RHANDA,Suitcase with Hinge with Lid (Complete),37702C01.DAT,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,,3669
RHANDA,Suitcase with Long Handle (Closed),37178-F1.DAT,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,3670
RHANDA,Sundae Glass,68504.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,,3671
RHANDA,Sword Blocky,18787.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3672
RHANDA,Sword Cutlass,2530.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3673
RHANDA,Sword Dao with Curved Blade and Hilt,25111.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-10.0,0.0,,3674
RHANDA,Sword Double Blade with Bar Holder,11103.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3675
RHANDA,Sword Greatsword,59.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3676
RHANDA,Sword Katana (Dragon Guard),93055.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3677
RHANDA,Sword Katana Type 1 (Octogonal Guard),30173a.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,,3678
RHANDA,Sword Katana Type 2 (Square Guard),30173b.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,,3679
RHANDA,Sword Katana Type 3 (Square Guard with Smooth Endcap),21459.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,,3680
RHANDA,Sword Khopesh,93247.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,0.0,,3682
RHANDA,Sword Longsword,98370.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,0.0,,3683
RHANDA,Sword Longsword with Thick Guard,18031.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3684
RHANDA,Sword Macuahuitl with Eight Blades,69944.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3685
RHANDA,Sword Macuahuitl with Eight Black Blades and Grip Pattern,69944P01.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3686
RHANDA,Sword Rapier,93550.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3687
RHANDA,Sword Roman Gladius with Thin Crossguard,95673.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,0.0,,3688
RHANDA,Sword Roman Gladius with Thick Crossguard,18034.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-7.0,0.0,,3689
RHANDA,Sword Saber with Clip Pommel,59229.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3690
RHANDA,Sword Scimitar,43887.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-18.0,0.0,,3691
RHANDA,Sword Scimitar with Jagged Edge,60752.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3692
RHANDA,Sword Shortsword,3847.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-12.0,0.0,,3693
RHANDA,Sword Shortsword with Elaborate Hilt,76764.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,,3694
RHANDA,Sword Small with Angular Guard,95053.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,,3695
RHANDA,Sword Small with Curved Blade,10053.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3696
RHANDA,Sword Uruk-Hai,10050.dat,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,4.0,0.0,,3697
RHANDA,Sword with Angular Hilt,48495.dat,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-10.0,0.0,,3698
RHANDA,Sword with Curved Blade and Reinforced Guard with Bar,37341A.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3699
RHANDA,Sword with Hexagonal Decorations,24108.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,3700
RHANDA,Sword with Hexagonal Decorations with Flat Silver Pattern,24108PE1.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,3701
RHANDA,Sword with Hexagonal Decorations with Pearl Gold Pattern,24108PE3.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,3703
RHANDA,Sword with Jagged Edges,11439.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3704
RHANDA,Sword with Jagged Edges with Marbled Trans Brown Pattern,11439P02.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3705
RHANDA,Sword with Jagged Edges with Marbled Trans Red Pattern,11439P03.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3707
RHANDA,Sword with Jagged Edges with Marbled White Pattern,11439P01.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3708
RHANDA,Syringe,87989.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3709
RHANDA,Teapot,23986.DAT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-10.0,-20.0,,3710
RHANDA,Teddy Bear with Arms Down,98382.DAT,0.0,0.0,-0.069756,-0.997564,0.809017,0.586353,-0.041002,0.587785,-0.807046,0.056434,-1.6,-4.0,-28.0,,3711
RHANDA,"Teddy Bear with Arms Down, Tan Belly, Black Eyes Pattern",98382p01.DAT,0.0,0.0,-0.069756,-0.997564,0.809017,0.586353,-0.041002,0.587785,-0.807046,0.056434,-1.6,-4.0,-28.0,,3712
RHANDA,Telescope,64644.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-11.0,0.0,,3713
RHANDA,Tennis Racket,93216.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,,3714
RHANDA,Tomahawk with Flat-Silver Blade,13571.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3715
RHANDA,Tool 4-Way Lug Wrench,604553.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-12.0,0.0,,3716
RHANDA,Tool Adjustable Wrench with 3-Rib Handle,604614.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3717
RHANDA,Tool Battery Powered Drill,604549.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3718
RHANDA,Tool Binoculars Space,30304.dat,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-5.0,-1.0,0.0,,3719
RHANDA,Tool Box Wrench,55300.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3720
RHANDA,Tool Box Wrench with 3-Rib Handle,604552.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3721
RHANDA,Tool Crowbar,92585.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-30.0,0.0,,3723
RHANDA,Tool Fishing Rod,2614.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3724
RHANDA,Tool Fishing Rod 8L Clip at End,93222.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,,3725
RHANDA,Tool Fishing Rod 12L Straight End,96858.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3726
RHANDA,Tool Gavel,11250.DAT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,6.0,0.0,,3727
RHANDA,Tool Grappling Hook,30192.dat,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,9.0,0.0,,3728
RHANDA,Tool Grappling Hook with Bar,15534.DAT,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-11.0,0.0,,3729
RHANDA,Tool Hammer,55295.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3730
RHANDA,Tool Hammer with 3-Rib Handle,604547.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3731
RHANDA,Tool Handaxe,3835.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-16.0,0.0,,3732
RHANDA,Tool Hose Nozzle with Handle,4210a.dat,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-12.0,0.0,,3735
RHANDA,Tool Hose Nozzle with Handle at Bottom and Top,22921.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3736
RHANDA,Tool Light Sabre Hilt with Bend,42114.DAT,0.0,1.0,0.0,0.0,0.0,0.927184,-0.374607,0.0,0.374607,0.927184,0.0,-19.5,-2.5,,3738
RHANDA,Tool Magnifying Glass,30152a.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3739
RHANDA,Tool Magnifying Glass with TransClear Lens,30152AP01.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3740
RHANDA,Tool Magnifying Glass with TransRed Lens,30152AP02.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3741
RHANDA,Tool Magnifying Glass with Removable TransClear Lens,90463.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3742
RHANDA,Tool Magnifying Glass with Thick Frame and Lens,10830.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3743
RHANDA,Tool Mallet,4522b.dat,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-28.0,0.0,,3745
RHANDA,Tool Oar,2542.dat,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,,3746
RHANDA,Tool Oar Reinforced,87585.DAT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-30.0,0.0,,3747
RHANDA,Tool Oilcan,55296.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-6.0,0.0,,3748
RHANDA,Tool Oilcan with Ribbed Handle,604548.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0,0.0,,3749
RHANDA,Tool Open End Wrench,55299.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3750
RHANDA,Tool Open End Wrench with 3-Rib Handle,604551.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3751
RHANDA,Tool Pickaxe,3841.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-12.0,0.0,,3752
RHANDA,Tool Power Drill,55297.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-6.0,0.0,,3753
RHANDA,Tool Rip Saw,18826.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3754
RHANDA,Tool Rip Saw with Reddish Brown Grip Pattern,18826P01.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3755
RHANDA,Tool Screwdriver,55298.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3756
RHANDA,Tool Screwdriver with Wide Head and 3-Rib Handle,604550.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3757
RHANDA,Tool Scissors,18920.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,,3758
RHANDA,Tool Socket Wrench with Ratchet and 3-Rib Handle,604615.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,,3759
RHANDA,Tool Sonic Screwdriver,21700.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3760
RHANDA,Tool Spanner/Screwdriver,4006.dat,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-14.0,0.0,,3762
RHANDA,Tool Wand,36752A.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,,3763
RHANDA,Toolbox 1 x 3 with Handle,98368.dat,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,,3764
RHANDA,Torch,3959.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-13.0,0.0,,3766
RHANDA,Torch without Grooves,86208.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-13.0,0.0,,3767
RHANDA,Toy Winder Key,98375.dat,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-2.0,-20.0,,3768
RHANDA,Tray Oval,11252.dat,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,6.0,-3.0,-16.0,,3769
RHANDA,Trophy Cup 2.4L,10172.DAT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,34.0,-20.0,,3770
RHANDA,Trophy Cup  2.4L with Metallic Silver Terrier Dog Pattern,10172P01.DAT,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,34.0,-20.0,,3771
RHANDA,Trophy Cup 3 L,89801.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,54.0,0.0,,3772
RHANDA,Umbrella Folded,27150.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,,3773
RHANDA,Underwater Scooter,30092.dat,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-20.0,-22.0,-8.5,,3774
RHANDA,Video Game Controller,53118.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-13.0,0.0,,3775
RHANDA,Violin,69947.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,,3777
RHANDA,Watering Can,79736.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,-20.0,,3779
RHANDA,Weapon Billy Club,13790.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-7.5,0.0,,3780
RHANDA,Weapon Blade  3.4 L with Bar  3.6 L,11156.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,,3781
RHANDA,Weapon Bladed Claw,88811.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,3782
RHANDA,Weapon Blade Faceted 3.8 L with Bar 0.5 L,23860.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,3783
RHANDA,Weapon Blaster with Two Barrels,17010.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,,3784
RHANDA,Weapon Club with Spikes,88001.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3785
RHANDA,Weapon Crescent Blade Serrated with Bar 0.5L,98141.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,3786
RHANDA,Weapon Curved Blade 8.5L with Bar 1.5L,98137.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,,3787
RHANDA,Weapon Disc Projectile,40598A.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-10.0,0.0,,3788
RHANDA,Weapon Grappling Hook Tip,40598B.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,3789
RHANDA,Weapon Grenade with Large Tapered Top and Four Indents,40598C.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,3790
RHANDA,Weapon Grenade with Small Tapered Top and Two Ridges,40598D.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,3791
RHANDA,Weapon Hand Dagger,88812.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,,3792
RHANDA,Weapon Hook with Double Blades,37341E.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,,3793
RHANDA,Weapon Knife Curved  1.6 L Blade with Cross Hatched Grip,37341B.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3794
RHANDA,Weapon Nunchaku with Black Handles (Straight),67100P01-F1.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3795
RHANDA,Weapon Sai,98139.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,,3796
RHANDA,Weapon Spear Short with Pin Hole,98338.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,,3797
RHANDA,Weapon Staff Matau,51644.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3798
RHANDA,Weapon Staff Nokama,51641.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3801
RHANDA,Weapon Staff Nuju,51643.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3803
RHANDA,Weapon Staff Onewa,51642.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3804
RHANDA,Weapon Staff Vakama,51645.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3805
RHANDA,Weapon Staff Whenua,51663.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3806
RHANDA,Weapon Sword Hilt with Dragon Head,36017.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-11.0,0.0,,3807
RHANDA,Weapon Trident,92290.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,,3809
RHANDA,Weapon Web Effect Handcuffs,36083B.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-45.0,5.0,0.0,,3810
RHANDA,Weapon Web Effect Web 4 x 3 with Bar,36083C.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,,3811
RHANDA,Weapon Web Effect Web 2 x 2 with Bars on Both Sides,36083D.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,,3812
RHANDA,Weapon Web Effect Web 4.5 x 4 with Bar and  2 Handles,36083E.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,,3813
RHANDA,Weapon Web Effect 4L Spreading with Bars at Both Ends,36083F.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,,3814
RHANDA,Weapon Web Effect 5L Narrow with Bars at Both Ends,36083A.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,,3815
RHANDA,Welding Gas Torch with Hose and Gas Cylinder Top,13793.DAT,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,35.0,0.0,,3816
RHANDA,Whip,2488.dat,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,0.0,,3817
